work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_category_range,salary_level
2024,EN,FT,Data Specialist,137000,USD,137000,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Specialist,60400,USD,60400,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Specialist,111100,USD,111100,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Specialist,55500,USD,55500,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,216000,USD,216000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Engineer,113000,USD,113000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,74000,USD,74000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Engineer,265200,USD,265200,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,137100,USD,137100,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,173000,USD,173000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,221000,USD,221000,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,138000,USD,138000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,100000-140000,Medium
2024,SE,FT,ML Scientist,140280,USD,140280,US,100,US,M,140000-185500,High
2024,SE,FT,ML Scientist,140280,USD,140280,US,100,US,M,140000-185500,High
2024,SE,FT,ML Engineer,219100,USD,219100,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,118500,USD,118500,US,0,US,M,100000-140000,Medium
2024,SE,FT,ML Engineer,322300,USD,322300,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,160200,USD,160200,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,200200,USD,200200,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,111200,USD,111200,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,42000,GBP,52500,GB,0,GB,M,15000-100000,Low
2024,EN,FT,Data Analyst,32000,GBP,40000,GB,0,GB,M,15000-100000,Low
2024,EN,FT,Data Analyst,117519,USD,117519,AU,0,AU,M,100000-140000,Medium
2024,EN,FT,Data Analyst,108391,USD,108391,AU,0,AU,M,100000-140000,Medium
2024,SE,FT,Data Analyst,114888,USD,114888,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,91112,USD,91112,US,100,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,189800,USD,189800,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,89400,USD,89400,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Scientist,59600,USD,59600,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,195600,USD,195600,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,195600,USD,195600,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,149000,USD,149000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,187158,USD,187158,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Scientist,116974,USD,116974,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,211000,USD,211000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,94900,USD,94900,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,184000,USD,184000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M,100000-140000,Medium
2024,SE,FT,AI Architect,298000,USD,298000,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Architect,175000,USD,175000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,240000,USD,240000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,160000,USD,160000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,134000,USD,134000,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,176000,USD,176000,US,100,US,M,140000-185500,High
2024,EN,FT,Data Analyst,101000,USD,101000,US,100,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,110000,USD,110000,US,100,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,72000,USD,72000,US,100,US,M,15000-100000,Low
2024,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M,140000-185500,High
2024,SE,FT,Data Analyst,115000,USD,115000,US,100,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,145600,USD,145600,US,100,US,M,140000-185500,High
2024,EN,FT,Data Analyst,97000,USD,97000,US,100,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M,15000-100000,Low
2024,EN,FT,Data Analyst,30000,GBP,37500,GB,0,GB,M,15000-100000,Low
2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,108000,USD,108000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,94500,USD,94500,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,140000-185500,High
2024,SE,FT,Data Engineer,25000,USD,25000,US,100,US,M,15000-100000,Low
2024,SE,FT,ML Engineer,280000,USD,280000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,280000,USD,280000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,280000,USD,280000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,280000,USD,280000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,280000,USD,280000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,280000,USD,280000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,280000,USD,280000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
2024,EN,FT,ML Engineer,171600,USD,171600,US,0,US,M,140000-185500,High
2024,EN,FT,ML Engineer,124800,USD,124800,US,0,US,M,100000-140000,Medium
2024,SE,FT,ML Engineer,254000,USD,254000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,177900,USD,177900,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,245400,USD,245400,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,139000,USD,139000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,213000,USD,213000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,120700,USD,120700,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,95000,USD,95000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Scientist,70000,USD,70000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,165000,USD,165000,US,100,US,M,140000-185500,High
2024,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M,140000-185500,High
2024,SE,FT,Data Scientist,149000,USD,149000,US,100,US,M,140000-185500,High
2024,SE,FT,Data Scientist,270000,USD,270000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,245400,USD,245400,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,139000,USD,139000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,281000,USD,281000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,206000,USD,206000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,114000,USD,114000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,128600,USD,128600,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Scientist,127188,USD,127188,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,119207,USD,119207,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Analyst,138500,USD,138500,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,69300,USD,69300,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,95000,USD,95000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,69600,USD,69600,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,226700,USD,226700,US,0,US,M,185500-800000,Very High
2024,EN,FT,Data Analyst,56000,USD,56000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,83646,USD,83646,CA,0,CA,M,15000-100000,Low
2024,EN,FT,Data Analyst,65407,USD,65407,CA,0,CA,M,15000-100000,Low
2024,EN,FT,Data Scientist,45000,GBP,56250,GB,0,GB,M,15000-100000,Low
2024,EN,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M,15000-100000,Low
2024,MI,FT,Data Scientist,177000,USD,177000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,106200,USD,106200,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,210470,USD,210470,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,113330,USD,113330,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,181600,USD,181600,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,113600,USD,113600,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,238000,USD,238000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,158000,USD,158000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,106700,USD,106700,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,106700,USD,106700,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,95761,USD,95761,CA,0,CA,M,15000-100000,Low
2024,MI,FT,Data Engineer,91202,USD,91202,CA,0,CA,M,15000-100000,Low
2024,MI,FT,Data Analyst,117887,USD,117887,US,100,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,73674,USD,73674,US,100,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,96800,USD,96800,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,60600,USD,60600,US,0,US,M,15000-100000,Low
2024,SE,FT,ML Scientist,259600,USD,259600,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Scientist,107300,USD,107300,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,255800,USD,255800,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,170600,USD,170600,US,0,US,M,140000-185500,High
2024,MI,FT,Data Engineer,270000,USD,270000,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,170000,USD,170000,CA,0,CA,M,140000-185500,High
2024,SE,FT,Data Engineer,140000,USD,140000,CA,0,CA,M,100000-140000,Medium
2024,MI,FT,Data Scientist,125000,USD,125000,US,100,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,105000,USD,105000,US,100,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,221000,USD,221000,CA,0,CA,M,185500-800000,Very High
2024,SE,FT,Data Scientist,176800,USD,176800,CA,0,CA,M,140000-185500,High
2024,MI,FT,Data Scientist,195000,USD,195000,US,100,US,M,185500-800000,Very High
2024,MI,FT,Data Scientist,95000,USD,95000,US,100,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,288000,USD,288000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,192000,USD,192000,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Scientist,184800,USD,184800,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,123200,USD,123200,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,140000-185500,High
2024,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,138500,USD,138500,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,138500,USD,138500,US,100,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,172200,USD,172200,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,131200,USD,131200,US,0,US,M,100000-140000,Medium
2024,SE,FT,ML Engineer,235200,USD,235200,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,156800,USD,156800,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,166000,USD,166000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,157000,USD,157000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,385200,USD,385200,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,227800,USD,227800,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,270000,USD,270000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,183600,USD,183600,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,225000,USD,225000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,190000,USD,190000,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,195540,USD,195540,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,136878,USD,136878,US,0,US,M,100000-140000,Medium
2024,MI,FT,AI Engineer,225000,USD,225000,US,0,US,M,185500-800000,Very High
2024,MI,FT,AI Engineer,125000,USD,125000,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,155000,USD,155000,US,0,US,M,140000-185500,High
2024,EN,FT,Data Analyst,124000,USD,124000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,138500,USD,138500,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,69300,USD,69300,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,87341,USD,87341,CA,0,CA,M,15000-100000,Low
2024,EN,FT,Data Analyst,69872,USD,69872,CA,0,CA,M,15000-100000,Low
2024,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Analyst,99000,USD,99000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,161000,USD,161000,US,100,US,M,140000-185500,High
2024,EN,FT,Data Analyst,115920,USD,115920,US,100,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,85200,USD,85200,BR,100,BR,M,15000-100000,Low
2024,EN,FT,Data Analyst,78000,USD,78000,BR,100,BR,M,15000-100000,Low
2024,SE,FT,Data Specialist,185000,USD,185000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Specialist,142000,USD,142000,US,0,US,M,140000-185500,High
2024,MI,FT,AI Engineer,120000,USD,120000,US,50,US,L,100000-140000,Medium
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,104000,USD,104000,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,83300,USD,83300,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,47500,USD,47500,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,93522,USD,93522,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,65465,USD,65465,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Scientist,208800,USD,208800,US,0,US,M,185500-800000,Very High
2024,EN,FT,Data Scientist,98300,USD,98300,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,179000,USD,179000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,112000,USD,112000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,187675,USD,187675,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,120100,USD,120100,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,140000-185500,High
2024,EN,FT,ML Engineer,256500,USD,256500,US,0,US,M,185500-800000,Very High
2024,EN,FT,ML Engineer,138900,USD,138900,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Engineer,216000,USD,216000,US,0,US,M,185500-800000,Very High
2024,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,57000,GBP,71250,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Engineer,45500,GBP,56875,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Engineer,241500,USD,241500,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,160700,USD,160700,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,247500,USD,247500,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,205000,USD,205000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,302900,USD,302900,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,201900,USD,201900,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Specialist,302470,USD,302470,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Specialist,183330,USD,183330,US,0,US,M,140000-185500,High
2024,EX,FT,Data Engineer,192300,USD,192300,US,0,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,192300,USD,192300,US,0,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,305000,USD,305000,US,100,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,244000,USD,244000,US,100,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,240000,USD,240000,US,0,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,240000,USD,240000,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,720000,USD,720000,US,100,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M,140000-185500,High
2024,SE,FT,Data Analyst,178310,USD,178310,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,129700,USD,129700,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,185100,USD,185100,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,148500,USD,148500,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,185100,USD,185100,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,118100,USD,118100,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,186000,USD,186000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,170000,USD,170000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,200000,USD,200000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,165000,USD,165000,US,0,US,M,140000-185500,High
2024,EN,FT,Data Analyst,84100,USD,84100,US,0,US,L,15000-100000,Low
2024,EN,FT,Data Analyst,39300,USD,39300,US,0,US,L,15000-100000,Low
2024,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,351000,USD,351000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,171000,USD,171000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M,100000-140000,Medium
2024,SE,FT,AI Scientist,216150,USD,216150,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Scientist,157200,USD,157200,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,324000,USD,324000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,159000,USD,159000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,309000,USD,309000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,142000,USD,142000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,324000,USD,324000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,159000,USD,159000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,203000,USD,203000,CA,0,CA,M,185500-800000,Very High
2024,SE,FT,ML Engineer,128300,USD,128300,CA,0,CA,M,100000-140000,Medium
2024,SE,FT,ML Engineer,203000,USD,203000,CA,0,CA,M,185500-800000,Very High
2024,SE,FT,ML Engineer,128300,USD,128300,CA,0,CA,M,100000-140000,Medium
2024,SE,FT,ML Engineer,240500,USD,240500,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,192500,USD,192500,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Scientist,300000,USD,300000,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,237000,USD,237000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,161200,USD,161200,US,100,US,M,140000-185500,High
2024,SE,FT,ML Engineer,297000,USD,297000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,138000,USD,138000,US,0,US,M,100000-140000,Medium
2024,SE,FT,AI Research,70500,EUR,78333,NL,50,NL,L,15000-100000,Low
2024,SE,FT,AI Developer,252000,USD,252000,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Developer,168000,USD,168000,US,0,US,M,140000-185500,High
2024,MI,FT,ML Engineer,243300,USD,243300,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,131500,USD,131500,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,162000,USD,162000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,97000,USD,97000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Engineer,91000,USD,91000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Engineer,63900,USD,63900,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,50000,USD,50000,US,100,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,198886,EUR,220984,FR,0,FR,M,185500-800000,Very High
2024,EN,FT,Data Analyst,198886,EUR,220984,FR,0,FR,M,185500-800000,Very High
2024,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,92000,USD,92000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,110000,USD,110000,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Specialist,46000,USD,46000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Specialist,42000,USD,42000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Scientist,208800,USD,208800,US,0,US,M,185500-800000,Very High
2024,EN,FT,Data Scientist,98300,USD,98300,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,124000,USD,124000,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Engineer,137000,USD,137000,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Engineer,60300,USD,60300,US,0,US,M,15000-100000,Low
2024,SE,FT,ML Engineer,259000,USD,259000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,204000,USD,204000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,200000,USD,200000,CA,0,CA,M,185500-800000,Very High
2024,SE,FT,ML Engineer,180000,USD,180000,CA,0,CA,M,140000-185500,High
2024,SE,FT,ML Engineer,309000,USD,309000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,161000,USD,161000,US,100,US,M,140000-185500,High
2024,SE,FT,ML Scientist,184000,USD,184000,US,100,US,M,140000-185500,High
2024,SE,FT,ML Scientist,109480,USD,109480,US,100,US,M,100000-140000,Medium
2024,SE,FT,ML Scientist,149600,USD,149600,CA,100,CA,M,140000-185500,High
2024,SE,FT,ML Scientist,115600,USD,115600,CA,100,CA,M,100000-140000,Medium
2024,SE,FT,ML Engineer,293250,USD,293250,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,201960,USD,201960,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,333300,USD,333300,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,272700,USD,272700,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,237000,USD,237000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,161200,USD,161200,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,266000,USD,266000,US,100,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,180000,USD,180000,US,100,US,M,140000-185500,High
2024,SE,FT,ML Engineer,245400,USD,245400,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,139000,USD,139000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,112500,USD,112500,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,112500,USD,112500,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,155000,USD,155000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,197000,USD,197000,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,157600,USD,157600,US,100,US,M,140000-185500,High
2024,SE,FT,Data Scientist,188000,USD,188000,US,100,US,M,185500-800000,Very High
